True_Label,Mech_Prob_Normal,Bio_Prob_Normal,Fused_Prob_Normal,Mech_Prob_Scar,Bio_Prob_Scar,Fused_Prob_Scar,Mech_Prob_Inflamed,Bio_Prob_Inflamed,Fused_Prob_Inflamed,Mech_Prob_Tumor,Bio_Prob_Tumor,Fused_Prob_Tumor,Fused_Predicted_Label
2,0.44112945,0.06470943,0.17255503,0.033894353,0.4536399,0.032787167,0.39316183,0.17784792,0.58825314,0.1318144,0.30380276,0.20640466,2
2,0.51805985,0.006873247,0.0060219066,0.17959175,0.00545266,0.003140815,0.18010433,0.2888729,0.83244026,0.1222441,0.69880116,0.158397,2
2,0.2802006,0.009330313,0.012324708,0.050884247,0.015817098,0.020392165,0.64417565,0.39271483,0.929234,0.024739483,0.5821377,0.038049124,2
2,0.14784741,0.016277567,0.054609537,0.039257698,0.033974305,0.023597062,0.45662117,0.35178456,0.5544213,0.35627377,0.59796363,0.3673721,2
2,0.050551422,0.008842284,0.007431601,0.122977436,0.010101689,0.06288342,0.6553664,0.19162467,0.86548233,0.17110476,0.78943133,0.0642026,2
2,0.019204665,0.004316951,0.006561456,0.04505354,0.009880247,0.017485922,0.28956142,0.35835308,0.56272066,0.64618033,0.6274497,0.413232,2
2,0.2023404,0.014651155,0.009229652,0.038342834,0.012327767,0.0067463787,0.4659969,0.46497688,0.9326037,0.29331994,0.50804424,0.0514203,2
2,0.1288589,0.009417938,0.00089552347,0.014855972,0.015027498,0.0017330736,0.66089857,0.29675224,0.9924566,0.19538665,0.6788024,0.004914798,2
2,0.01673989,0.009385024,0.008880129,0.002113505,0.013908652,0.005098096,0.018112743,0.30629766,0.56969965,0.96303385,0.67040867,0.41632205,2
2,0.011450958,0.00661939,0.0028462806,0.011890202,0.0066024065,0.011353971,0.33665013,0.09765891,0.7261107,0.64000875,0.8891193,0.25968906,2
3,0.05012723,0.0128318295,0.009691752,0.37939048,0.0193232,0.020082217,0.0418397,0.50351757,0.07069991,0.52864254,0.4643274,0.8995261,3
3,0.48945227,0.006983114,0.032035727,0.00516159,0.0076792426,0.009447798,0.11537056,0.2977306,0.48043323,0.3900156,0.687607,0.47808322,2
3,0.19555713,0.031893767,0.023761187,0.05177433,0.033762075,0.060874175,0.4358193,0.40122336,0.6797261,0.31684923,0.5331208,0.23563859,2
3,0.15994707,0.007282801,0.035409015,0.013966399,0.012135931,0.089244574,0.085947014,0.52309656,0.4364519,0.7401395,0.45748472,0.4388945,3
3,0.002479917,0.007855853,0.004802881,0.023110632,0.003494021,0.006984116,0.009996491,0.18222466,0.0061541735,0.964413,0.8064254,0.9820588,3
3,0.0076041603,0.004979626,0.0086749615,0.22543159,0.01182585,0.008045423,0.009250318,0.20745425,0.009495011,0.7577139,0.7757403,0.9737846,3
3,0.0005911283,0.009870788,0.010250332,0.00073550025,0.015900185,0.007208084,0.018858422,0.21980532,0.15452711,0.979815,0.75442374,0.8280144,3
3,0.031630497,0.004979626,0.0100324545,0.18048196,0.01182585,0.007622725,0.01951874,0.20745425,0.06597405,0.76836884,0.7757403,0.91637075,3
3,0.0061538597,0.04731801,0.005803317,0.18047714,0.006325023,0.00790262,0.0125654815,0.3082746,0.008229211,0.8008035,0.6380824,0.97806484,3
3,0.0057159103,0.009870788,0.0059439545,0.19217584,0.015900185,0.0068686837,0.011458224,0.21980532,0.009863232,0.79065007,0.75442374,0.9773241,3
3,0.0055704694,0.0038371705,0.004676472,0.047031544,0.0042941268,0.049860626,0.05293281,0.1121392,0.05929005,0.89446515,0.87972957,0.8861729,3
3,0.019327406,0.023707515,0.005105179,0.1925001,0.010266309,0.027879447,0.036519818,0.18519041,0.009472603,0.7516526,0.78083575,0.9575428,3
3,0.0067108376,0.0223809,0.0029215298,0.13623121,0.005915643,0.031812266,0.0105446335,0.36365595,0.007719733,0.8465134,0.6080475,0.95754653,3
3,0.006790987,0.010389,0.012870492,0.07845739,0.034274444,0.23023729,0.01582909,0.36878225,0.033067245,0.89892256,0.5865543,0.7238249,3
3,0.0060934587,0.025436094,0.004808009,0.14599583,0.009904795,0.031448644,0.011907013,0.060652606,0.0086125005,0.83600366,0.9040065,0.95513076,3
3,0.123253725,0.06323157,0.10671137,0.1318996,0.081256725,0.07570881,0.13520755,0.062484138,0.009548249,0.60963917,0.7930276,0.80803156,3
3,0.010915186,0.0024862178,0.020445455,0.0027319442,0.0057088593,0.02174752,0.16817535,0.44710693,0.50547355,0.8181775,0.544698,0.45233345,2
3,0.019074399,0.1947365,0.24389152,0.0167482,0.18697253,0.0037893846,0.22421396,0.035011075,0.02087673,0.7399634,0.5832799,0.73144233,3
3,0.01146966,0.14208369,0.036839176,0.05894171,0.16537838,0.17640646,0.32842904,0.05539037,0.018972574,0.6011596,0.6371476,0.76778185,3
3,0.026859978,0.0060564177,0.020410748,0.605124,0.00418182,0.016463514,0.006284099,0.043159593,0.013570246,0.36173192,0.94660217,0.9495556,3
3,0.014191916,0.010397298,0.0014215822,0.0385684,0.05584669,0.011348704,0.038414817,0.078435026,0.06950946,0.9088249,0.85532093,0.9177202,3
3,0.015789982,0.019181024,0.0075143403,0.024475481,0.034130126,0.0077732406,0.0064730197,0.147088,0.05755329,0.95326155,0.7996009,0.92715913,3
3,0.0057212384,0.015623158,0.005066662,0.10637395,0.02235278,0.028608048,0.014800245,0.1666143,0.00412094,0.8731046,0.7954098,0.96220434,3
3,0.010103896,0.0044985423,0.022194233,0.5034253,0.004996454,0.23657723,0.009583744,0.5735613,0.045632802,0.476887,0.4169437,0.69559574,3
3,0.005366911,0.012529855,0.004617239,0.016438648,0.043369494,0.003770984,0.008407262,0.07034044,0.0072438577,0.96978724,0.8737601,0.98436797,3
3,0.01266391,0.0215408,0.0029223298,0.09390013,0.056916974,0.029378733,0.009918595,0.17033826,0.0083138775,0.88351727,0.7512039,0.9593851,3
3,0.008477261,0.057274453,0.017489262,0.0732264,0.02047033,0.22465917,0.02251156,0.18316619,0.026819518,0.89578474,0.739089,0.7310321,3
3,0.0016315976,0.0041638725,0.001952794,0.010052318,0.0026326217,0.010795715,0.005382719,0.18401358,0.0033519987,0.98293334,0.8091899,0.9838995,3
3,0.0024994903,0.014675608,0.0039257747,0.021521315,0.009937431,0.013087532,0.0050365594,0.029967079,0.0075325496,0.9709426,0.9454199,0.97545415,3
3,0.0032533593,0.018636465,0.0024711331,0.12192037,0.010417512,0.009438375,0.0043487186,0.06826992,0.0048819436,0.8704775,0.9026761,0.9832085,3
3,0.0037082129,0.015118362,0.002401598,0.05787068,0.0068467446,0.036959313,0.00719211,0.5039032,0.005942831,0.931229,0.47413167,0.9546963,3
3,0.010302201,0.015545405,0.0069728605,0.17422071,0.013144803,0.022167858,0.0072814682,0.09593558,0.0125828935,0.8081957,0.8753742,0.9582764,3
